Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-12-19 00:00:00-05:00,24.602120783248825,24.611856708628892,24.597251892089844,24.597251892089844,2500,0.0,0.0,0.0
2023-12-20 00:00:00-05:00,24.641063441645596,24.670271218750436,24.641063441645596,24.655668258666992,1700,0.0,0.0,0.0
2023-12-21 00:00:00-05:00,24.670271218750436,24.670271218750436,24.655668258666992,24.655668258666992,1300,0.0,0.0,0.0
2023-12-22 00:00:00-05:00,24.66053420333464,24.66053420333464,24.645931243896484,24.645931243896484,900,0.0,0.0,0.0
2023-12-26 00:00:00-05:00,24.66053529304882,24.670271218750436,24.655668258666992,24.655668258666992,1400,0.0,0.0,0.0
2023-12-27 00:00:00-05:00,24.709212190876958,24.73841996694898,24.709212190876958,24.733552932739258,4800,0.0,0.0,0.0
2023-12-28 00:00:00-05:00,24.689743041992188,24.689743041992188,24.689743041992188,24.689743041992188,300,0.0,0.0,0.0
2023-12-29 00:00:00-05:00,24.72381591796875,24.72381591796875,24.72381591796875,24.72381591796875,200,0.0,0.0,0.0
2024-01-02 00:00:00-05:00,24.699477877743444,24.699477877743444,24.68000602722168,24.68000602722168,100,0.0,0.0,0.0
2024-01-03 00:00:00-05:00,24.69850214176749,24.738418876892364,24.69850214176749,24.72381591796875,900,0.0,0.0,0.0
2024-01-04 00:00:00-05:00,24.68000736487401,24.68974329066258,24.675138473510742,24.675138473510742,300,0.0,0.0,0.0
2024-01-05 00:00:00-05:00,24.64105933286795,24.67026710510254,24.64105933286795,24.67026710510254,500,0.0,0.0,0.0
2024-01-08 00:00:00-05:00,24.748155892306325,24.748155892306325,24.733552932739258,24.733552932739258,200,0.0,0.0,0.0
2024-01-09 00:00:00-05:00,24.748158050225246,24.748158050225246,24.718950271606445,24.718950271606445,200,0.0,0.0,0.0
2024-01-10 00:00:00-05:00,24.718951960916403,24.72868788778803,24.699481964111328,24.699481964111328,6500,0.0,0.0,0.0
2024-01-11 00:00:00-05:00,24.72868537902832,24.72868537902832,24.72868537902832,24.72868537902832,0,0.0,0.0,0.0
2024-01-12 00:00:00-05:00,24.718950271606445,24.718950271606445,24.718950271606445,24.718950271606445,0,0.0,0.0,0.0
2024-01-16 00:00:00-05:00,24.655668258666992,24.655668258666992,24.655668258666992,24.655668258666992,100,0.0,0.0,0.0
2024-01-17 00:00:00-05:00,24.611856708628892,24.611856708628892,24.597251892089844,24.597251892089844,500200,0.0,0.0,0.0
2024-01-18 00:00:00-05:00,24.57291224216188,24.58264816723887,24.531049435574868,24.538837432861328,1400,0.0,0.0,0.0
2024-01-19 00:00:00-05:00,24.5047607421875,24.5047607421875,24.5047607421875,24.5047607421875,100,0.0,0.0,0.0
2024-01-22 00:00:00-05:00,24.524234771728516,24.528128770419066,24.524234771728516,24.524234771728516,400,0.0,0.0,0.0
2024-01-23 00:00:00-05:00,24.485294342041016,24.485294342041016,24.485294342041016,24.485294342041016,100,0.0,0.0,0.0
2024-01-24 00:00:00-05:00,24.48529352329248,24.5047653756333,24.475557597122073,24.49502944946289,900,0.0,0.0,0.0
2024-01-25 00:00:00-05:00,24.524235019656597,24.524235019656597,24.50963020324707,24.50963020324707,100,0.0,0.0,0.0
2024-01-26 00:00:00-05:00,24.499897003173828,24.499897003173828,24.499897003173828,24.499897003173828,100,0.0,0.0,0.0
2024-01-29 00:00:00-05:00,24.5826503313835,24.5923862573176,24.57875633239746,24.57875633239746,700,0.0,0.0,0.0
2024-01-30 00:00:00-05:00,24.60211862869522,24.631324545339794,24.592382704167786,24.611854553222656,1200,0.0,0.0,0.0
2024-01-31 00:00:00-05:00,24.753023147583008,24.753023147583008,24.753023147583008,24.753023147583008,0,0.0,0.0,0.0
2024-02-01 00:00:00-05:00,24.870038986206055,24.870038986206055,24.870038986206055,24.870038986206055,100,0.04,0.0,0.0
2024-02-02 00:00:00-05:00,24.68964195251465,24.68964195251465,24.68964195251465,24.68964195251465,100,0.0,0.0,0.0
2024-02-05 00:00:00-05:00,24.582380294799805,24.582380294799805,24.582380294799805,24.582380294799805,100,0.0,0.0,0.0
2024-02-06 00:00:00-05:00,24.631139755249023,24.631139755249023,24.631139755249023,24.631139755249023,0,0.0,0.0,0.0
2024-02-07 00:00:00-05:00,24.621387481689453,24.621387481689453,24.621387481689453,24.621387481689453,100,0.0,0.0,0.0
2024-02-08 00:00:00-05:00,24.621387481689453,24.621387481689453,24.621387481689453,24.621387481689453,0,0.0,0.0,0.0
