Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,6.416745325201919,6.637564592855313,6.3712827534077805,6.572617530822754,15429100,0.0,0.0
2010-01-05 00:00:00-05:00,6.468706545970646,6.754472424981559,6.449222663610719,6.747978210449219,12700700,0.0,0.0
2010-01-06 00:00:00-05:00,6.689523910932547,6.819417452824377,6.6570503706142725,6.7869439125061035,13140600,0.0,0.0
2010-01-07 00:00:00-05:00,6.7544688267754776,7.338990560622914,6.728490124341,7.196107387542725,34759200,0.0,0.0
2010-01-08 00:00:00-05:00,7.144149676817063,7.377957988717519,7.118170975494791,7.202601909637451,19963300,0.0,0.0
2010-01-11 00:00:00-05:00,7.313010006152902,7.332493873199149,7.144148173402858,7.274041652679443,15251700,0.0,0.0
2010-01-12 00:00:00-05:00,7.222086197189426,7.326001008469958,7.1181713859088935,7.137655258178711,11348400,0.0,0.0
2010-01-13 00:00:00-05:00,7.150644145768577,7.579293005622857,6.94281392630812,7.481873035430908,26686300,0.0,0.0
2010-01-14 00:00:00-05:00,7.423422036613737,7.761145192748489,7.410432374764125,7.6442413330078125,26508800,0.0,0.0
2010-01-15 00:00:00-05:00,7.5922802940154,7.611764779062589,7.222083749451725,7.377955913543701,25443100,0.0,0.0
2010-01-19 00:00:00-05:00,7.306517520185617,7.41043233692727,7.241570450031501,7.3974432945251465,17267400,0.0,0.0
2010-01-20 00:00:00-05:00,7.280537673618206,7.579293034563633,7.274042843745659,7.345484733581543,25445100,0.0,0.0
2010-01-21 00:00:00-05:00,7.923513508905515,8.176806380799565,7.761146426266544,7.806609630584717,66585800,0.0,0.0
2010-01-22 00:00:00-05:00,7.7611480270596225,8.25474420874139,7.592286077634587,7.8585686683654785,39367700,0.0,0.0
2010-01-25 00:00:00-05:00,7.95598332910072,8.358653431431529,7.858563372823306,8.111855506896973,32935500,0.0,0.0
2010-01-26 00:00:00-05:00,8.027425852400546,8.228761244941738,7.559809245420294,7.605271816253662,35793800,0.0,0.0
2010-01-27 00:00:00-05:00,7.66372263566323,8.027424374115041,7.585786548852128,7.910520553588867,24246600,0.0,0.0
2010-01-28 00:00:00-05:00,8.111857452918343,8.241750965576463,7.9105226631435395,7.962480068206787,32530500,0.0,0.0
2010-01-29 00:00:00-05:00,8.241748948683039,8.261233435349423,7.988456815829798,8.079381942749023,30962500,0.0,0.0
2010-02-01 00:00:00-05:00,8.08587840471875,8.215771911823976,8.014437130656152,8.118351936340332,19895900,0.0,0.0
2010-02-02 00:00:00-05:00,8.105367660522461,8.150830882747384,7.845580473729373,8.105367660522461,20103900,0.0,0.0
2010-02-03 00:00:00-05:00,8.020930351213337,8.020930351213337,7.689701510030318,7.79361629486084,28331800,0.0,0.0
2010-02-04 00:00:00-05:00,7.676712106567907,7.754648197772846,7.2610529534749,7.287031650543213,32057800,0.0,0.0
2010-02-05 00:00:00-05:00,7.306515863177721,7.442904184065613,7.027244391983222,7.3130106925964355,22197900,0.0,0.0
2010-02-08 00:00:00-05:00,7.313012351077261,7.533831646343858,7.1506452950731365,7.3974432945251465,29759000,0.0,0.0
2010-02-09 00:00:00-05:00,7.475379128173418,7.585788771687309,7.41043206044249,7.449400424957275,18606400,0.0,0.0
2010-02-10 00:00:00-05:00,7.462390665628948,7.728672571215067,7.345486792067506,7.592284202575684,17858100,0.0,0.0
2010-02-11 00:00:00-05:00,7.644237276293928,7.767635901473097,7.527332859211992,7.709183692932129,17497900,0.0,0.0
2010-02-12 00:00:00-05:00,7.66372591679157,7.676714960464037,7.397444018003135,7.5403265953063965,20010100,0.0,0.0
2010-02-16 00:00:00-05:00,7.618260765595541,7.871553555881369,7.579293025170685,7.845574855804443,15697800,0.0,0.0
2010-02-17 00:00:00-05:00,7.897532081470969,7.917015951252922,7.722176014671286,7.8260908126831055,14963900,0.0,0.0
2010-02-18 00:00:00-05:00,7.767639775264604,7.813102351522023,7.676714003368619,7.741661071777344,10465200,0.0,0.0
2010-02-19 00:00:00-05:00,7.722178277955675,7.962481473633461,7.709188614706545,7.942996978759766,16148400,0.0,0.0
2010-02-22 00:00:00-05:00,7.975469733817617,8.261236103406214,7.942996198266934,8.150826454162598,18310000,0.0,0.0
2010-02-23 00:00:00-05:00,8.092372783485235,8.157319843105316,7.865058694196012,7.9689741134643555,20394700,0.0,0.0
2010-02-24 00:00:00-05:00,8.033920173548442,8.254739422550557,7.988457605594254,8.24174976348877,17103900,0.0,0.0
2010-02-25 00:00:00-05:00,7.994955324371289,8.00794436874607,7.761146331812639,7.923513412475586,24791200,0.0,0.0
2010-02-26 00:00:00-05:00,7.949491810061982,8.014438887542527,7.8585666448467,7.9300079345703125,14335100,0.0,0.0
2010-03-01 00:00:00-05:00,8.001451312834163,8.007946146153747,7.8131054822360015,7.949493885040283,12508600,0.0,0.0
2010-03-02 00:00:00-05:00,7.930005670738186,8.280718426374081,7.930005670738186,8.22226619720459,16660400,0.0,0.0
2010-03-03 00:00:00-05:00,8.228760952827603,8.274223522047086,8.079382966364788,8.144330024719238,14426700,0.0,0.0
2010-03-04 00:00:00-05:00,7.923508435447551,8.118348933733325,7.910519399231629,8.007939338684082,14801000,0.0,0.0
2010-03-05 00:00:00-05:00,8.137838122509256,8.293710994757353,8.07938587283888,8.267731666564941,13242200,0.0,0.0
2010-03-08 00:00:00-05:00,8.15731877321241,8.326179991191307,8.105360760702386,8.189791679382324,13943200,0.0,0.0
2010-03-09 00:00:00-05:00,8.124847779530247,8.293709669510944,8.027427172519303,8.1962890625,13319300,0.0,0.0
2010-03-10 00:00:00-05:00,8.306698883834276,8.521023356554394,8.267730516348259,8.417108535766602,19743700,0.0,0.0
2010-03-11 00:00:00-05:00,8.462570016250353,8.689884121745465,8.42360227320503,8.624937057495117,20652000,0.0,0.0
2010-03-12 00:00:00-05:00,8.774316285096974,8.780811116306896,8.501539568092216,8.540507316589355,13392900,0.0,0.0
2010-03-15 00:00:00-04:00,8.534011037130643,8.715861931281042,8.456074939637617,8.6898832321167,11582800,0.0,0.0
2010-03-16 00:00:00-04:00,8.68988422026641,8.8002938591151,8.62493715527973,8.735346794128418,12491200,0.0,0.0
2010-03-17 00:00:00-04:00,8.787303082688956,8.94967010515968,8.76132438386888,8.897712707519531,13375700,0.0,0.0
2010-03-18 00:00:00-04:00,8.89771415145793,8.930187685098149,8.650916162925844,8.728852272033691,11392800,0.0,0.0
2010-03-19 00:00:00-04:00,8.780809261210354,8.832766661150446,8.52751647196661,8.63792610168457,17166900,0.0,0.0
2010-03-22 00:00:00-04:00,8.514528444628297,8.767821282431317,8.475560696893176,8.722358703613281,10445800,0.0,0.0
2010-03-23 00:00:00-04:00,8.748338055134711,8.774316762005217,8.566486487659942,8.741843223571777,9507500,0.0,0.0
2010-03-24 00:00:00-04:00,8.696379752210428,8.943177751936364,8.670401047996181,8.819778442382812,11406000,0.0,0.0
2010-03-25 00:00:00-04:00,8.923692191032398,9.125027589127908,8.683389050970717,8.709367752075195,22618200,0.0,0.0
2010-03-26 00:00:00-04:00,8.761324701507887,8.93018655965092,8.51452674407908,8.572978973388672,21076100,0.0,0.0
2010-03-29 00:00:00-04:00,8.650978088378906,8.728973306098778,8.579482007247522,8.650978088378906,7340200,0.01,0.0
2010-03-30 00:00:00-04:00,8.637976956081602,8.728971669620853,8.5404831071723,8.624978065490723,6896100,0.0,0.0
2010-03-31 00:00:00-04:00,8.546981703492508,8.917459669653875,8.546981703492508,8.81346607208252,14098100,0.0,0.0
2010-04-01 00:00:00-04:00,8.87195931346223,8.923956096468487,8.754966861623428,8.832962036132812,7316000,0.0,0.0
2010-04-05 00:00:00-04:00,8.858960796330626,9.079947443229573,8.839462156854417,9.066947937011719,7646600,0.0,0.0
2010-04-06 00:00:00-04:00,9.053951314137862,9.346433458804007,9.040951804670122,9.326934814453125,18082200,0.0,0.0
2010-04-07 00:00:00-04:00,9.411427006780585,9.495921939557695,9.164442581555914,9.294434547424316,16491200,0.0,0.0
2010-04-08 00:00:00-04:00,9.229439968309709,9.32693442570196,9.086448469378162,9.274937629699707,13172900,0.0,0.0
2010-04-09 00:00:00-04:00,9.268438522669703,9.28793716756992,9.073450214115285,9.164444923400879,13394100,0.0,0.0
2010-04-12 00:00:00-04:00,9.190444156558833,9.385431862942957,9.17094489003978,9.33343505859375,9322900,0.0,0.0
2010-04-13 00:00:00-04:00,9.281439026808801,9.365933995872117,9.177445409454215,9.313937187194824,11134000,0.0,0.0
2010-04-14 00:00:00-04:00,9.424429606673167,9.788407850423859,9.411430095894204,9.71041202545166,15020800,0.0,0.0
2010-04-15 00:00:00-04:00,9.74940830587626,9.801405100586212,9.567419524391429,9.684412002563477,10748300,0.0,0.0
2010-04-16 00:00:00-04:00,9.638914958485604,9.664913355830683,8.936957610317789,9.229439735412598,28282000,0.0,0.0
2010-04-19 00:00:00-04:00,9.09944934683354,9.359433365945609,8.956457826396505,9.255439758300781,14167400,0.0,0.0
2010-04-20 00:00:00-04:00,9.352933438559061,9.625916945442004,9.255438974757585,9.619417190551758,14988100,0.0,0.0
2010-04-21 00:00:00-04:00,9.671414744197378,10.366872455569744,9.586919783587057,9.846903800964355,38065500,0.0,0.0
2010-04-22 00:00:00-04:00,9.684411747778142,9.74940804938095,9.313934440253881,9.723409652709961,34036600,0.0,0.0
2010-04-23 00:00:00-04:00,9.716909729649059,9.82740306854248,9.521921448081217,9.82740306854248,17813500,0.0,0.0
2010-04-26 00:00:00-04:00,9.76240779703376,9.83390323466951,9.41142850359275,9.437427520751953,17738000,0.0,0.0
2010-04-27 00:00:00-04:00,9.320434139769237,9.515422423584415,9.11244696762007,9.131945610046387,15940800,0.0,0.0
2010-04-28 00:00:00-04:00,9.255438346274316,9.502423436675684,9.190442661337554,9.385430335998535,15947500,0.0,0.0
2010-04-29 00:00:00-04:00,9.573920367927217,9.736410535365364,9.495925161939002,9.664915084838867,12080100,0.0,0.0
2010-04-30 00:00:00-04:00,9.703911291489256,9.931397113992638,9.651914496639872,9.69741153717041,15694200,0.0,0.0
2010-05-03 00:00:00-04:00,9.762409471378804,10.048391890821165,9.755909715974234,9.98339557647705,12011200,0.0,0.0
2010-05-04 00:00:00-04:00,9.8404046792942,9.8404046792942,9.372432827504374,9.463427543640137,16670700,0.0,0.0
2010-05-05 00:00:00-04:00,9.16444762930368,9.703915049682383,9.092951543808308,9.482928276062012,16049800,0.0,0.0
2010-05-06 00:00:00-04:00,9.398431245219003,9.515424363327584,8.189504630883238,8.845964431762695,26952600,0.0,0.0
2010-05-07 00:00:00-04:00,8.93696055335177,9.027955283950401,8.481988140060405,8.650978088378906,26267400,0.0,0.0
2010-05-10 00:00:00-04:00,9.268438440763997,9.638915789847939,9.125446933107616,9.346433639526367,21286400,0.0,0.0
2010-05-11 00:00:00-04:00,9.170941858925262,9.684410597053738,9.170941858925262,9.495922088623047,14578500,0.0,0.0
2010-05-12 00:00:00-04:00,9.664912826542604,9.749407768249512,9.489423809036452,9.749407768249512,12873900,0.0,0.0
2010-05-13 00:00:00-04:00,9.729910544282983,9.794906233633224,9.619417190551758,9.619417190551758,12276000,0.0,0.0
2010-05-14 00:00:00-04:00,9.443925572600545,9.443925572600545,9.008452002714744,9.151443481445312,15593300,0.0,0.0
2010-05-17 00:00:00-04:00,9.203441772939838,9.326934631052145,8.858962836877879,9.086448669433594,16212700,0.0,0.0
2010-05-18 00:00:00-04:00,9.235939591384211,9.248938480274504,8.63147607164361,8.728970527648926,17857900,0.0,0.0
2010-05-19 00:00:00-04:00,8.592476295668897,8.923955614467262,8.416986697613426,8.6444730758667,15749800,0.0,0.0
2010-05-20 00:00:00-04:00,8.377992295071142,8.488485645840521,8.105008795505702,8.131007194519043,17567600,0.0,0.0
2010-05-21 00:00:00-04:00,7.9035215707416375,8.57948063613794,7.864524278039408,8.572980880737305,23311300,0.0,0.0
2010-05-24 00:00:00-04:00,8.579479110662582,8.624976770526521,8.150505248107056,8.170003890991211,13232000,0.0,0.0
2010-05-25 00:00:00-04:00,7.799526805086956,8.345493780619154,7.799526805086956,8.338994026184082,17996500,0.0,0.0
2010-05-26 00:00:00-04:00,8.475486136408488,8.559981088164527,8.066010887060328,8.131007194519043,26804400,0.0,0.0
2010-05-27 00:00:00-04:00,8.371492715626934,8.63147671120356,8.293497516953947,8.618477821350098,14242500,0.0,0.0
