Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,40.69901309598776,41.11424243846755,39.58543411397905,39.98179244995117,467100,0.0,0.0
2010-01-05 00:00:00-05:00,39.95034168779118,40.12020957036628,39.2268306027464,39.56027603149414,527000,0.0,0.0
2010-01-06 00:00:00-05:00,39.62946858340098,39.874832421276565,39.094698967542065,39.35264587402344,566700,0.0,0.0
2010-01-07 00:00:00-05:00,39.35265791317561,39.9440503186977,39.0695447828699,39.717559814453125,850900,0.0,0.0
2010-01-08 00:00:00-05:00,39.67352310285247,39.96921692681981,39.43444950902658,39.58544158935547,665200,0.0,0.0
2010-01-11 00:00:00-05:00,40.03842424313453,40.21458247727291,39.44703417140144,39.793060302734375,443100,0.0,0.0
2010-01-12 00:00:00-05:00,39.447025549132704,40.00066867823653,39.38411019356669,39.849674224853516,1281900,0.0,0.0
2010-01-13 00:00:00-05:00,40.07616486816442,40.38444411175491,39.761595288979414,39.956626892089844,827500,0.0,0.0
2010-01-14 00:00:00-05:00,39.93145913591091,40.08245117475608,39.51622742912394,39.94404220581055,438400,0.0,0.0
2010-01-15 00:00:00-05:00,39.82450408079163,40.371854419349674,39.453311920166016,39.453311920166016,692900,0.0,0.0
2010-01-19 00:00:00-05:00,39.560256209210756,40.1327725339953,39.41555454470197,39.91886520385742,1163200,0.0,0.0
2010-01-20 00:00:00-05:00,40.30894728780699,40.51656437031398,39.65464196108714,40.25861740112305,961100,0.0,0.0
2010-01-21 00:00:00-05:00,40.34039343677702,40.3529741044963,38.98145092551807,39.19535827636719,867900,0.0,0.0
2010-01-22 00:00:00-05:00,39.195366734236,39.648347669069935,38.408942833468934,38.931129455566406,975100,0.0,0.0
2010-01-25 00:00:00-05:00,39.36522706160131,39.36522706160131,38.57880331112985,39.0380744934082,681300,0.0,0.0
2010-01-26 00:00:00-05:00,38.648007215152674,38.69204675116415,38.11324004931346,38.289398193359375,671900,0.0,0.0
2010-01-27 00:00:00-05:00,38.21390609716133,38.47185300588542,37.40231616484346,38.295692443847656,418800,0.0,0.0
2010-01-28 00:00:00-05:00,38.371192265194274,38.371192265194274,37.54701923389618,37.91191864013672,344400,0.0,0.0
