Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,7.044025165942966,7.053168361164851,6.967220791400753,7.000136852264404,2705200,0.0,0.0
2010-01-05 00:00:00-05:00,7.005623734060862,7.0385397968349235,6.952592222082526,7.036710739135742,1854400,0.0,0.0
2010-01-06 00:00:00-05:00,7.058655749410173,7.089743457355404,6.976366276055496,6.998310089111328,2583200,0.0,0.0
2010-01-07 00:00:00-05:00,7.012939310688099,7.012939310688099,6.906876962555834,6.959908485412598,2227200,0.0,0.0
2010-01-08 00:00:00-05:00,6.930649591280337,6.989166891144532,6.910534138655538,6.965394020080566,1298800,0.0,0.0
2010-01-11 00:00:00-05:00,6.959908794361752,7.005625482112885,6.948936538172214,6.9781951904296875,1304800,0.0,0.0
2010-01-12 00:00:00-05:00,6.97271168917665,7.064145094551078,6.948938808456473,7.04768705368042,1262800,0.0,0.0
2010-01-13 00:00:00-05:00,7.069632520029019,7.129978916451716,7.055003534508831,7.086090564727783,1285600,0.0,0.0
2010-01-14 00:00:00-05:00,7.071460714083506,7.091576179081147,7.012943378225822,7.087918758392334,1430000,0.0,0.0
2010-01-15 00:00:00-05:00,7.086086920461092,7.093401758250119,7.022083833760425,7.051342487335205,1252800,0.0,0.0
2010-01-19 00:00:00-05:00,7.06231221077581,7.1244869206592085,7.033053564806043,7.108028888702393,1745200,0.0,0.0
2010-01-20 00:00:00-05:00,7.056549792055559,7.080451096538233,6.9995529169811865,7.078612804412842,1169200,0.0525,0.0
2010-01-21 00:00:00-05:00,7.0988376875612875,7.168704713228382,7.0326479475998855,7.091483116149902,2625600,0.0,0.0
2010-01-22 00:00:00-05:00,7.093321713255883,7.157672456082733,7.078612571255179,7.100675582885742,1940800,0.0,0.0
2010-01-25 00:00:00-05:00,7.126417233450998,7.168705674049113,7.063904770816752,7.096999645233154,1884400,0.0,0.0
2010-01-26 00:00:00-05:00,7.097002833191975,7.124582141384421,7.032652049237525,7.106196403503418,1164800,0.0,0.0
2010-01-27 00:00:00-05:00,7.131931941357552,7.168704093866905,7.095159788848197,7.1558332443237305,1581600,0.0,0.0
