Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,159.86611946164032,162.27037790105692,158.15266433831974,161.57957458496094,238700,0.0,0.0
2010-01-05 00:00:00-05:00,161.89794495777238,162.31784010136198,160.34702392608213,162.27720642089844,198800,0.0,0.0
2010-01-06 00:00:00-05:00,161.53219223841813,161.62700758722025,158.51840757924643,158.93153381347656,278500,0.0,0.0
2010-01-07 00:00:00-05:00,158.92472902596097,160.98358056307706,158.47773805383133,160.67881774902344,218300,0.0,0.0
2010-01-08 00:00:00-05:00,160.82104279354152,162.14168851826946,160.3401869993609,161.80982971191406,224400,0.0,0.0
2010-01-11 00:00:00-05:00,162.50741578105612,165.1148529578883,162.50741578105612,164.44436645507812,207900,0.0,0.0
2010-01-12 00:00:00-05:00,163.38112766346367,164.70177387922223,161.505126953125,161.505126953125,208100,0.0,0.0
2010-01-13 00:00:00-05:00,158.6267722633605,162.50744309678728,158.6267722633605,162.14849853515625,203400,0.0,0.0
2010-01-14 00:00:00-05:00,161.97916628935835,162.73768900006237,160.5095233703209,161.11904907226562,163900,0.0,0.0
2010-01-15 00:00:00-05:00,161.08519176759128,161.6608526240551,159.94062855390297,161.2477264404297,197000,0.0,0.0
2010-01-19 00:00:00-05:00,160.97683802787665,163.12373641043177,158.63352979180195,162.54806518554688,187600,0.0,0.0
2010-01-20 00:00:00-05:00,161.86404198325326,162.12817117814654,159.3785158841042,161.3628692626953,203000,0.0,0.0
2010-01-21 00:00:00-05:00,162.55489449179692,162.55489449179692,155.68752301612568,155.93133544921875,354700,0.0,0.0
2010-01-22 00:00:00-05:00,155.42337307181106,159.61557606176783,150.76385178529864,152.3824920654297,282600,0.0,0.0
2010-01-25 00:00:00-05:00,152.68048857901348,154.61066064211778,151.610423599823,153.3712921142578,195600,0.0,0.0
2010-01-26 00:00:00-05:00,152.07771757743157,155.0170038316771,151.36659726841134,152.1860809326172,203100,0.0,0.0
2010-01-27 00:00:00-05:00,154.65805622821938,156.53405673346396,148.0141818633543,153.5812225341797,560200,0.0,0.0
2010-01-28 00:00:00-05:00,153.73702799721028,154.71904659380843,146.11113332432097,148.75242614746094,632900,0.0,0.0
2010-01-29 00:00:00-05:00,152.25379103397228,152.25379103397228,144.02514172180267,144.81076049804688,483100,0.0,0.0
2010-02-01 00:00:00-05:00,145.77920528745875,148.47467852419803,145.62343945990867,146.67318725585938,426400,0.0,0.0
2010-02-02 00:00:00-05:00,144.15380493904834,146.5445154904888,141.74276721980144,146.2871551513672,716700,0.0,0.0
2010-02-03 00:00:00-05:00,146.15852651724657,150.27624172461475,145.64381599161308,149.42967224121094,601700,0.0,0.0
