Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,32.81493115497557,33.09927633038418,32.76754029240747,32.86909103393555,4589100,0.0,0.0
2010-01-05 00:00:00-05:00,32.842011159925505,33.329463003744586,32.67275733444481,32.9909553527832,4760100,0.0,0.0
2010-01-06 00:00:00-05:00,32.896172621490784,33.64765999694699,32.896172621490784,33.62057876586914,7217400,0.0,0.0
2010-01-07 00:00:00-05:00,33.98617083899681,34.385609995892,33.66120378327661,34.03356170654297,12531000,0.0,0.0
2010-01-08 00:00:00-05:00,33.884603157229314,33.92522499047301,33.566407835946606,33.89814376831055,6512800,0.0,0.0
2010-01-11 00:00:00-05:00,33.959073677866485,34.074167575503324,33.6747286059532,33.97261428833008,3751700,0.0,0.0
2010-01-12 00:00:00-05:00,33.783052396542125,33.83721225817701,33.14665658973166,33.40392303466797,5472000,0.0,0.0
2010-01-13 00:00:00-05:00,33.39715402044141,33.62056764642249,33.24820988138237,33.40392303466797,4793400,0.0,0.0
2010-01-14 00:00:00-05:00,33.69505474968018,34.087722315204,33.57996079561739,33.9184684753418,7498700,0.0,0.0
2010-01-15 00:00:00-05:00,33.75596640074551,34.067392663275655,33.70857556003905,33.96583938598633,9093100,0.0,0.0
2010-01-19 00:00:00-05:00,34.16897176343406,34.79859636020346,33.850773664552364,34.66319274902344,9924900,0.0,0.0
2010-01-20 00:00:00-05:00,34.37883795627975,34.79181772470499,34.236665355460474,34.338218688964844,8591500,0.0,0.0
2010-01-21 00:00:00-05:00,34.284051430203576,34.744422001218354,33.64765803267523,33.99970626831055,9239600,0.0,0.0
2010-01-22 00:00:00-05:00,33.864291150664414,34.595466019384176,33.85751955429621,34.10801696777344,11722400,0.0,0.0
2010-01-25 00:00:00-05:00,34.344977643060574,34.58193449094066,33.992929461364746,34.3720588684082,8908700,0.0,0.0
2010-01-26 00:00:00-05:00,34.22989253645909,35.51621998319097,34.20281130618475,35.21833419799805,13054200,0.0,0.0
2010-01-27 00:00:00-05:00,35.09645515705143,35.34018095258625,34.879810579377605,35.177696228027344,11010600,0.0,0.0
2010-01-28 00:00:00-05:00,35.326654282055294,35.495908086556284,34.94075581440168,35.14385986328125,8252700,0.0,0.0
2010-01-29 00:00:00-05:00,35.38081881150544,35.46206250783278,34.710575103759766,34.710575103759766,9523400,0.0,0.0
2010-02-01 00:00:00-05:00,34.900129496036556,34.940751333646425,34.32466766757289,34.58870315551758,8797500,0.0,0.0
2010-02-02 00:00:00-05:00,34.6022416732293,34.6428609257723,34.26373412813037,34.405906677246094,13402900,0.0,0.0
2010-02-03 00:00:00-05:00,34.317916211565645,34.527791955150015,34.19605320982108,34.25698471069336,7192400,0.0,0.0
2010-02-04 00:00:00-05:00,33.34300478038243,33.44455811224933,32.65244883846961,33.22114181518555,15325900,0.0,0.0
2010-02-05 00:00:00-05:00,32.90293143234479,33.51901504392738,32.84199997262311,33.3768424987793,7345800,0.0,0.0
2010-02-08 00:00:00-05:00,33.349781729326466,33.62058895697567,33.00450496755239,33.02481460571289,4944100,0.0,0.0
2010-02-09 00:00:00-05:00,33.275299583178814,33.64765744310834,33.024802088633805,33.26852798461914,4628400,0.0,0.0
2010-02-10 00:00:00-05:00,33.187287252839575,33.39039130757208,32.90971110876325,33.139896392822266,4433700,0.0,0.0
2010-02-11 00:00:00-05:00,33.07218691777465,33.525788382062224,32.92324535052556,33.28206253051758,4716400,0.0,0.0
