Date,P/E Ratio,P/B Ratio,EV/EBITDA,ROE,Current Ratio,Close Price,Ticker
2024-09-01,-49.571492479964085,-1.521663036570797,184.44362971428572,0.03069633292130202,0.5661914460285132,11.239999771118164,AAL
2024-06-01,10.383952957468457,-1.5687514265707718,27.28888577014531,-0.15107458912768648,0.6011783827712313,11.329999923706055,AAL
2024-03-01,-32.330003921396106,-1.8339929497228336,491.84967923809523,0.05672727272727273,0.5818429160164846,15.350000381469727,AAL
2023-12-01,475.20946839550777,-1.7356747211677526,74.9825282323049,-0.0036524413687043446,0.6151754147402774,13.739999771118164,AAL
2023-09-01,-15.445593556372742,-1.6389891916322323,-270.0351180130719,0.10611370716510904,0.6853158326497129,12.8100004196167,AAL
2024-09-01,238.74258809416673,61.7754306963238,120.0145754122208,0.2587532923617208,0.8673125765340832,232.7439422607422,AAPL
2024-06-01,148.1030358595229,47.6181854217642,138.3133724575562,0.32152065719254064,0.9529796997508053,210.14527893066406,AAPL
2024-03-01,109.27025785426957,34.810251700184864,126.91025930661114,0.3185702347898752,1.0371016459110658,170.8617401123047,AAPL
2023-12-01,85.3891074965351,39.08309001150452,90.25042757104185,0.45770580296896085,1.072544467915177,191.5913848876953,AAPL
2023-09-01,112.03915014906097,41.38594166674997,127.25389782559618,0.3693882148489042,0.9880116717592975,170.15115356445312,AAPL
2023-06-01,,,,,,192.5104522705078,AAPL
2023-03-01,,,,,,163.43310546875,AAPL
2024-09-01,-384.6823723202811,0.8905946025431041,122.57571318744053,-0.0023151427427550737,1.3397178996274453,38.729373931884766,AAP
2024-06-01,83.18286881075149,1.4356871887561686,41.964856789190456,0.01725940941063822,1.228917202832003,62.65190887451172,AAP
2023-12-01,-59.168011631963275,1.4208900261655613,-1836.7133527231251,-0.02401449680282951,1.201532764128609,59.9361572265625,AAP
2023-09-01,-52.63099195247082,1.2335593795215447,-182.9982024489332,-0.023437889611419988,1.2306345538761267,54.65968322753906,AAP
2023-06-01,,,,,,68.46054077148438,AAP
2023-03-01,,,,,,116.96395874023438,AAP
2024-09-01,221.7873829545839,57.39557440187425,76.66424230350195,0.2587864721485411,0.6452324555292369,195.91549682617188,ABBV
2024-06-01,217.49011811432626,43.96008583898303,74.8254037913252,0.20212452050752433,0.8067756173207682,168.6122589111328,ABBV
2024-03-01,228.93636143860712,39.142485176652066,83.39307087725551,0.17097539652803798,0.9361543278262127,177.3565673828125,ABBV
2023-12-01,321.40629310933934,25.50154178917731,97.18366956593977,0.07934362934362935,0.8721228297349436,149.5048370361328,ABBV
2023-09-01,141.50846663940786,20.803874126415348,78.9271547897955,0.14701504878452126,0.955453944152072,142.37811279296875,ABBV
2024-09-01,119.5736371642654,4.945678127761103,71.32046695802983,0.04136094079807016,1.5972352704334989,113.47520446777344,ABT
2024-06-01,137.04737751057795,4.538269635250329,80.57088802507837,0.033114603998168776,1.6801598837209302,102.87679290771484,ABT
2024-03-01,158.54312307362565,5.004259875423638,86.32111932829555,0.031564029889203815,1.5958918764710077,111.97451782226562,ABT
2023-12-01,117.42577011182192,4.848759877684225,74.31041063968196,0.04129212755485325,1.6378874358789104,107.91639709472656,ABT
2023-09-01,114.0592507984398,4.369923004897403,77.270539736941,0.03831274512419626,1.737770280631805,94.43231964111328,ABT
2023-06-01,,,,,,105.79115295410156,ABT
2024-11-01,99.45841471604139,7.764691367717417,64.56637063619749,0.07806972783435157,1.4661304425539163,362.3699951171875,ACN
2024-08-01,126.47135767399067,7.530082358896221,79.00465697909797,0.059539823857246474,1.099159011741437,340.56378173828125,ACN
2024-05-01,90.6141546996426,6.31055519782756,72.13120519778462,0.06964204675025733,1.1574969190322386,279.91802978515625,ACN
2024-02-01,138.25111207574392,8.53712252616155,88.5239941031925,0.06175084162421999,1.2598415569049457,370.1974792480469,ACN
2023-11-01,103.91769048587298,7.687433255391675,73.01908505285736,0.07397617498472733,1.334216345862829,327.869384765625,ACN
2023-08-01,,,,,,317.3314514160156,ACN
2023-05-01,,,,,,298.752197265625,ACN
2024-08-01,150.15158561652177,17.384343085474228,104.3548044544666,0.11577861808181505,1.111157196184156,574.4099731445312,ADBE
2024-05-01,124.46494361018952,13.190282038592477,110.13372039908467,0.10597588088661322,1.163500105552037,444.760009765625,ADBE
2024-02-01,397.7988208007813,15.953122179591487,199.37214504722454,0.040103492884864166,1.04938659955961,560.280029296875,ADBE
2023-11-01,181.36655852921652,16.283242904639067,116.93011616715258,0.08978084513863664,1.3433523209307963,611.010009765625,ADBE
2023-08-01,175.49642182592825,15.607345323388525,121.04737377867204,0.08893255578093306,1.2491000719942404,559.3400268554688,ADBE
2024-10-01,230.63880221159542,3.1345508243771474,104.12590260925175,0.013590734925432927,1.8353882500970458,222.16929626464844,ADI
2024-07-01,290.39204670998635,3.2367348809619023,112.2592331654914,0.011146086532440124,1.6868800224630722,229.50180053710938,ADI
2024-04-01,325.44351855853085,2.7905270713319394,125.35296303345258,0.008574535709581398,1.5751027652137097,198.19322204589844,ADI
2024-01-01,202.8738851985713,2.6407964301265863,104.47892712917074,0.013016936248555582,1.5105453781702325,189.15130615234375,ADI
2023-10-01,153.32115185279432,2.1487304814528203,98.83791737636425,0.014014573041532094,1.3695912896430489,153.9801025390625,ADI
2023-07-01,,,,,,194.3577117919922,ADI
2024-09-01,1573.363813459364,1.2888208174328095,64.25941333333333,0.0008191499044325111,1.401147187286218,59.18189239501953,ADM
2024-06-01,58.46566943215503,1.2829291739221305,34.26367221702526,0.021943290590572512,1.4430528794690645,59.377838134765625,ADM
2024-03-01,40.17045203285416,1.2612196706124588,27.51905755071375,0.031396700977647615,1.4701469842878865,61.19577407836914,ADM
2023-12-01,59.0373150941752,1.3822345030751277,31.146144217687073,0.023412895740096137,1.595059479155503,69.70472717285156,ADM
2023-09-01,42.16741662317058,1.372262924037698,25.312968624740844,0.032543205961629934,1.6858326429163215,72.34480285644531,ADM
2023-03-01,,,,,,75.55741119384766,ADM
2024-09-01,116.71050055615046,20.867189859373795,80.9733436149676,0.17879445088434356,1.0136847131493127,273.9190979003906,ADP
2024-06-01,115.41815606246008,21.04764641186519,92.28471937311633,0.18235992611487378,1.010259538598048,234.91136169433594,ADP
2024-03-01,84.03428272014195,21.521218491602262,69.8450499270073,0.25610046037132295,1.0134366934477677,244.3748016357422,ADP
2023-12-01,105.10734726531982,21.373806333423683,88.19144552995391,0.2033521622372442,1.0092665553654332,226.5915069580078,ADP
2023-09-01,110.38797137107149,27.31727211365435,92.37520141187119,0.24746602165399678,0.9818427454661437,232.82806396484375,ADP
2023-06-01,,,,,,211.47967529296875,ADP
2024-10-01,222.4052701777273,23.37975890629778,175.3461837969543,0.10512232415902141,0.6488361683079678,283.79998779296875,ADSK
2024-07-01,189.15881780352393,21.561352716488987,177.5999907866324,0.11398544866612773,0.6359234493889786,247.52000427246094,ADSK
2023-10-01,176.72632008817425,28.73889550691633,186.7199903135135,0.16261808367071526,0.751278118609407,197.6300048828125,ADSK
2023-07-01,205.79167746804615,37.882050081182626,234.1911742915254,0.18407960199004975,0.728,211.99000549316406,ADSK
2023-04-01,260.7391000296972,46.7993256463559,276.345585664,0.1794871794871795,0.7215995924605196,194.7899932861328,ADSK
2024-09-01,50.41936146384791,1.9429754776907504,39.29765649860465,0.038536296797092875,0.632744603308102,86.13269805908203,AEE
2024-06-01,71.7749951611896,1.6048140004841767,48.83812801849711,0.022358956582026173,0.673246279987853,69.37432098388672,AEE
2024-03-01,73.12228424984285,1.6678245380764645,49.29402652975496,0.022808704011185878,0.5945791726105564,71.49836730957031,AEE
2023-12-01,117.19277236899848,1.6315497430876515,57.71172231693989,0.013921931447704644,0.6520179372197309,69.36873626708984,AEE
2023-09-01,38.542776386748464,1.7206908230251736,38.97138444280443,0.04464366567056054,0.5187951207368683,71.18619537353516,AEE
2024-09-01,56.391876554586545,2.033017677976859,39.93470101997086,0.03605160534086725,0.565460761110485,101.60946655273438,AEP
2024-06-01,134.76569068574605,1.7547508547996333,57.824158461061124,0.013020753619639414,0.6546291831895067,86.11299133300781,AEP
2024-03-01,44.428606158346625,1.7271564039265326,45.19089784675073,0.03887487259381552,0.5363357966735738,83.68243408203125,AEP
2023-12-01,123.62280189967838,1.6462343988985442,57.164364983743326,0.013316591871412898,0.5250612935529542,78.04115295410156,AEP
2023-09-01,39.90586494286234,1.503701086777315,41.1624840356922,0.03768120522961552,0.5973169239499561,71.46212005615234,AEP
2023-06-01,,,,,,79.17198181152344,AEP
2023-03-01,,,,,,84.78581237792969,AEP
2024-09-01,28.11466854592446,4.289836963542273,42.07727084812623,0.15258358662613983,0.8505858585858586,19.849546432495117,AES
2024-06-01,66.17010399666518,3.9603588610103713,68.81669780645161,0.05985118084762213,0.9727170925379212,17.216602325439453,AES
2024-03-01,28.63723415726838,4.265960398599979,45.10185268498943,0.1489655172413793,0.7784171099772011,17.39917755126953,AES
2023-12-01,-139.8579843418501,5.284023524169578,646.4598884848485,-0.03778135048231511,0.6832802384133183,18.48966407775879,AES
2023-09-01,44.43925257982817,3.693942909658261,41.58513902534113,0.08312342569269521,0.8296859054314548,14.437520980834961,AES
2023-06-01,,,,,,19.539491653442383,AES
2024-09-01,-58.21807450269036,5.558140378868134,144.5815213135797,-0.09547104445392268,1.4997602684992808,9.039999961853027,AIV
2024-06-01,-19.349039062403193,4.61914654443951,-110.96591699848118,-0.2387274391013505,1.4903808806626768,8.289999961853027,AIV
2024-03-01,-113.58658798362181,3.4451643392098164,117.98362011173184,-0.030330731826424602,1.6553582559253235,8.1899995803833,AIV
2023-12-01,-7.301277213592376,3.1635345903413428,-21.204715169865786,-0.4332850948943521,2.3931983356449376,7.829999923706055,AIV
2023-09-01,-425.0571559933283,1.887702544656038,125.61527434944237,-0.004441055792237192,1.5633639204315213,6.800000190734863,AIV
2023-06-01,,,,,,8.520000457763672,AIV
2024-09-01,223.94669808671225,5.7457105894538945,99.42892083948473,0.02565659881812213,1.0591826588445858,280.2437744140625,AJG
2024-06-01,227.11119937679183,5.561746718806033,102.3014764080417,0.02448909051631022,1.040949684688149,257.6562805175781,AJG
2024-03-01,102.00921968466213,5.491859802504995,64.04572199142271,0.05383689650290245,1.0464975464533952,248.44540405273438,AJG
2023-12-01,-1729.2241160368544,5.167467869700771,369.9269865805062,-0.002988315870555808,1.0338454902188015,222.8997039794922,AJG
2023-09-01,200.6039141752065,5.381518488935869,113.34011121597096,0.026826587661872223,1.0424611082587116,225.4156951904297,AJG
2023-06-01,,,,,,216.03578186035156,AJG
2024-09-01,261.8926209118682,3.16332487699427,71.03981872805115,0.01207870945725801,1.3284919035230554,100.94999694824219,AKAM
2024-06-01,102.76144489789401,2.8461348692768693,52.55266659197917,0.027696524431948675,1.3209783151649952,90.08000183105469,AKAM
2024-03-01,93.14146616082449,3.5260058848447735,49.411143308575056,0.03785645674458815,3.245216567895191,108.76000213623047,AKAM
2023-12-01,110.317787159568,3.8674715487234557,48.943394145846256,0.035057551898946195,2.158819335963198,118.3499984741211,AKAM
2023-09-01,99.69469403556037,3.701302151761789,52.370784497845584,0.03712637054126031,2.3040120124714525,106.54000091552734,AKAM
2023-06-01,,,,,,89.87000274658203,AKAM
2024-09-01,-10.325450539938641,1.0778498733315873,-15.448146310811257,-0.10438768450466013,2.443900728521186,93.9069595336914,ALB
2024-06-01,-58.933042588411965,0.988284467834293,-46.613545558306775,-0.01676961555737867,2.6682752451163108,94.36005401611328,ALB
2024-03-01,6228.775417103487,1.322145496044182,-2553.361667236078,0.00021226411413288808,2.839389651123326,129.72640991210938,ALB
2023-12-01,-26.995939973876386,1.7716248736279974,-20.133265447414004,-0.06562560427021158,1.465236533910487,141.86534118652344,ALB
2023-09-01,64.72773520748925,1.978444324886588,-639.1319622012229,0.030565634940640938,1.8077786448793032,166.6009521484375,ALB
2024-09-01,163.7227215237245,4.813406189215184,74.15150626757995,0.02939974454625523,1.2586599328459358,254.32000732421875,ALGN
2024-06-01,186.64821622907436,4.796152101633232,69.24518188477133,0.025696211828496067,1.1824674761300455,241.42999267578125,ALGN
2024-03-01,233.08305276785288,6.510946382605217,79.33431529658276,0.027934018819849676,1.22553818731306,327.9200134277344,ALGN
2023-12-01,164.940655861435,5.63421359932505,67.89761355578632,0.034159034774654325,1.1838793077168368,274.0,ALGN
2023-09-01,187.71019839126112,5.995236618033267,72.97784910707261,0.03193879005730344,1.2726433429141784,305.32000732421875,ALGN
2023-06-01,,,,,,353.6400146484375,ALGN
2024-09-01,24.31857344821348,1.281353724889123,23.84500012698413,0.05269033266354097,0.5981113956466069,45.209999084472656,ALK
2024-06-01,23.31171906228499,1.2135774239712962,25.35417735021097,0.05205868433506862,0.679549114331723,40.400001525878906,ALK
2024-03-01,-41.34368002328006,1.3722317734656695,-522.5165245217391,-0.03319084737239125,0.6479602402153655,42.9900016784668,ALK
2023-09-01,33.86417865067077,1.1500417377090735,36.08972992192192,0.03396042022966039,0.7181710681907765,37.08000183105469,ALK
2023-06-01,28.128896411418914,1.7086649300785977,26.182745237472766,0.060744115413819286,0.6267387944358578,53.18000030517578,ALK
2024-09-01,72.48434018297372,8.037410604630187,52.01426603475513,0.11088478676002546,1.7062757672927165,145.25335693359375,ALLE
2024-06-01,65.60596661164391,7.152997412088307,53.79906928104575,0.1090296779625342,1.6590601431057823,117.28114318847656,ALLE
2024-03-01,93.55495206243216,8.573619857375899,64.36956089931574,0.09164260863128285,1.3051492100643651,133.23590087890625,ALLE
